batch	Filename	Name	Area
temp_expt_quant_CWu_1819_1.txt	A117DAug16_09012018.qgd	.beta.-Myrcene	8059
temp_expt_quant_CWu_1819_1.txt	A117DAug16_09012018.qgd	trans-.beta.-Ocimene	29483
temp_expt_quant_CWu_1819_1.txt	A117DAug16_09012018.qgd	.beta.-Ocimene	54018
temp_expt_quant_CWu_1819_1.txt	A117DAug16_09012018.qgd	.gamma.-Terpinene	1521
temp_expt_quant_CWu_1819_1.txt	A117DAug16_09012018.qgd	Benzoic acid, methyl ester	2976
temp_expt_quant_CWu_1819_1.txt	A117DAug16_09012018.qgd	Linalool	0
temp_expt_quant_CWu_1819_1.txt	A117DAug16_09012018.qgd	(E)-4,8-Dimethylnona-1,3,7-triene	0
temp_expt_quant_CWu_1819_1.txt	A117DAug16_09012018.qgd	Benzonitrile, 2-methyl-	1787
temp_expt_quant_CWu_1819_1.txt	A117DAug16_09012018.qgd	.alpha.-Campholenal	0
temp_expt_quant_CWu_1819_1.txt	A117DAug16_09012018.qgd	Decanal	77366
temp_expt_quant_CWu_1819_1.txt	A117DAug16_09012018.qgd	Caprolactam	193451
temp_expt_quant_CWu_1819_1.txt	A117DAug16_09012018.qgd	Nonanoic acid	0
temp_expt_quant_CWu_1819_1.txt	A117DAug16_09012018.qgd	Indole	0
temp_expt_quant_CWu_1819_1.txt	A117DAug16_09012018.qgd	.alfa.-Copaene	0
temp_expt_quant_CWu_1819_1.txt	A117DAug16_09012018.qgd	Petasitene	347
temp_expt_quant_CWu_1819_1.txt	A117DAug16_09012018.qgd	trans-.alpha.-Bergamotene	0
temp_expt_quant_CWu_1819_1.txt	A117DAug16_09012018.qgd	Caryophyllene	3637
temp_expt_quant_CWu_1819_1.txt	A117DAug16_09012018.qgd	(1S,5S,6R)-6-Methyl-2-methylene-6-(4-methylpent-3-en-1-yl)bicyclo[3.1.1]heptane	14473
temp_expt_quant_CWu_1819_1.txt	A117DAug16_09012018.qgd	.alpha.-Farnesene	259175
temp_expt_quant_CWu_1819_1.txt	A117DAug16_09012018.qgd	3,5,9-Undecatrien-2-one, 6,10-dimethyl-	0
temp_expt_quant_CWu_1819_1.txt	A117DAug16_09012018.qgd	trans-Geranylgeraniol	0
temp_expt_quant_CWu_1819_1.txt	A117DCoolAug10_08292018.qgd	2-Hexenal, (E)-	9926
temp_expt_quant_CWu_1819_1.txt	A117DCoolAug10_08292018.qgd	Butanal, 3-methyl-, oxime	0
temp_expt_quant_CWu_1819_1.txt	A117DCoolAug10_08292018.qgd	(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene	1836
temp_expt_quant_CWu_1819_1.txt	A117DCoolAug10_08292018.qgd	.beta.-Myrcene	118784
temp_expt_quant_CWu_1819_1.txt	A117DCoolAug10_08292018.qgd	trans-.beta.-Ocimene	155011
temp_expt_quant_CWu_1819_1.txt	A117DCoolAug10_08292018.qgd	.beta.-Ocimene	60860
temp_expt_quant_CWu_1819_1.txt	A117DCoolAug10_08292018.qgd	.gamma.-Terpinene	0
temp_expt_quant_CWu_1819_1.txt	A117DCoolAug10_08292018.qgd	Benzoic acid, methyl ester	4335
temp_expt_quant_CWu_1819_1.txt	A117DCoolAug10_08292018.qgd	Linalool	15788
temp_expt_quant_CWu_1819_1.txt	A117DCoolAug10_08292018.qgd	(E)-4,8-Dimethylnona-1,3,7-triene	13303
temp_expt_quant_CWu_1819_1.txt	A117DCoolAug10_08292018.qgd	Benzonitrile, 2-methyl-	2271
temp_expt_quant_CWu_1819_1.txt	A117DCoolAug10_08292018.qgd	.alpha.-Campholenal	0
temp_expt_quant_CWu_1819_1.txt	A117DCoolAug10_08292018.qgd	Decanal	128401
temp_expt_quant_CWu_1819_1.txt	A117DCoolAug10_08292018.qgd	Caprolactam	0
temp_expt_quant_CWu_1819_1.txt	A117DCoolAug10_08292018.qgd	Nonanoic acid	0
temp_expt_quant_CWu_1819_1.txt	A117DCoolAug10_08292018.qgd	Indole	0
temp_expt_quant_CWu_1819_1.txt	A117DCoolAug10_08292018.qgd	.alfa.-Copaene	1865
temp_expt_quant_CWu_1819_1.txt	A117DCoolAug10_08292018.qgd	Petasitene	0
temp_expt_quant_CWu_1819_1.txt	A117DCoolAug10_08292018.qgd	trans-.alpha.-Bergamotene	0
temp_expt_quant_CWu_1819_1.txt	A117DCoolAug10_08292018.qgd	Caryophyllene	160345
temp_expt_quant_CWu_1819_1.txt	A117DCoolAug10_08292018.qgd	(1S,5S,6R)-6-Methyl-2-methylene-6-(4-methylpent-3-en-1-yl)bicyclo[3.1.1]heptane	13672
temp_expt_quant_CWu_1819_1.txt	A117DCoolAug10_08292018.qgd	.alpha.-Farnesene	209798
temp_expt_quant_CWu_1819_1.txt	A117DCoolAug10_08292018.qgd	3,5,9-Undecatrien-2-one, 6,10-dimethyl-	0
temp_expt_quant_CWu_1819_1.txt	A117DCoolAug10_08292018.qgd	trans-Geranylgeraniol	0
temp_expt_quant_CWu_1819_1.txt	A117NAug10_08302018.qgd	2-Hexenal, (E)-	0
temp_expt_quant_CWu_1819_1.txt	A117NAug10_08302018.qgd	Butanal, 3-methyl-, oxime	0
temp_expt_quant_CWu_1819_1.txt	A117NAug10_08302018.qgd	(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene	15625
temp_expt_quant_CWu_1819_1.txt	A117NAug10_08302018.qgd	.beta.-Myrcene	177401
temp_expt_quant_CWu_1819_1.txt	A117NAug10_08302018.qgd	trans-.beta.-Ocimene	184646
temp_expt_quant_CWu_1819_1.txt	A117NAug10_08302018.qgd	.beta.-Ocimene	1927024
temp_expt_quant_CWu_1819_1.txt	A117NAug10_08302018.qgd	.gamma.-Terpinene	17649
temp_expt_quant_CWu_1819_1.txt	A117NAug10_08302018.qgd	Benzoic acid, methyl ester	4124
temp_expt_quant_CWu_1819_1.txt	A117NAug10_08302018.qgd	Linalool	0
temp_expt_quant_CWu_1819_1.txt	A117NAug10_08302018.qgd	(E)-4,8-Dimethylnona-1,3,7-triene	0
temp_expt_quant_CWu_1819_1.txt	A117NAug10_08302018.qgd	Benzonitrile, 2-methyl-	2967
temp_expt_quant_CWu_1819_1.txt	A117NAug10_08302018.qgd	.alpha.-Campholenal	14210
temp_expt_quant_CWu_1819_1.txt	A117NAug10_08302018.qgd	Decanal	440812
temp_expt_quant_CWu_1819_1.txt	A117NAug10_08302018.qgd	Caprolactam	0
temp_expt_quant_CWu_1819_1.txt	A117NAug10_08302018.qgd	Nonanoic acid	0
temp_expt_quant_CWu_1819_1.txt	A117NAug10_08302018.qgd	Indole	0
temp_expt_quant_CWu_1819_1.txt	A117NAug10_08302018.qgd	.alfa.-Copaene	0
temp_expt_quant_CWu_1819_1.txt	A117NAug10_08302018.qgd	Petasitene	0
temp_expt_quant_CWu_1819_1.txt	A117NAug10_08302018.qgd	trans-.alpha.-Bergamotene	0
temp_expt_quant_CWu_1819_1.txt	A117NAug10_08302018.qgd	Caryophyllene	8407
temp_expt_quant_CWu_1819_1.txt	A117NAug10_08302018.qgd	(1S,5S,6R)-6-Methyl-2-methylene-6-(4-methylpent-3-en-1-yl)bicyclo[3.1.1]heptane	20299
temp_expt_quant_CWu_1819_1.txt	A117NAug10_08302018.qgd	.alpha.-Farnesene	225061
temp_expt_quant_CWu_1819_1.txt	A117NAug10_08302018.qgd	3,5,9-Undecatrien-2-one, 6,10-dimethyl-	0
temp_expt_quant_CWu_1819_1.txt	A117NAug10_08302018.qgd	trans-Geranylgeraniol	3590
temp_expt_quant_CWu_1819_1.txt	A128DAug16_09012018.qgd	2-Hexenal, (E)-	2994
temp_expt_quant_CWu_1819_1.txt	A128DAug16_09012018.qgd	Butanal, 3-methyl-, oxime	0
temp_expt_quant_CWu_1819_1.txt	A128DAug16_09012018.qgd	(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene	1253
temp_expt_quant_CWu_1819_1.txt	A128DAug16_09012018.qgd	.beta.-Myrcene	29685
temp_expt_quant_CWu_1819_1.txt	A128DAug16_09012018.qgd	trans-.beta.-Ocimene	23307
temp_expt_quant_CWu_1819_1.txt	A128DAug16_09012018.qgd	.beta.-Ocimene	92665
temp_expt_quant_CWu_1819_1.txt	A128DAug16_09012018.qgd	.gamma.-Terpinene	0
temp_expt_quant_CWu_1819_1.txt	A128DAug16_09012018.qgd	Benzoic acid, methyl ester	0
temp_expt_quant_CWu_1819_1.txt	A128DAug16_09012018.qgd	Linalool	0
temp_expt_quant_CWu_1819_1.txt	A128DAug16_09012018.qgd	(E)-4,8-Dimethylnona-1,3,7-triene	4187
temp_expt_quant_CWu_1819_1.txt	A128DAug16_09012018.qgd	Benzonitrile, 2-methyl-	0
temp_expt_quant_CWu_1819_1.txt	A128DAug16_09012018.qgd	.alpha.-Campholenal	0
temp_expt_quant_CWu_1819_1.txt	A128DAug16_09012018.qgd	Decanal	30927
temp_expt_quant_CWu_1819_1.txt	A128DAug16_09012018.qgd	Caprolactam	79008
temp_expt_quant_CWu_1819_1.txt	A128DAug16_09012018.qgd	Nonanoic acid	0
temp_expt_quant_CWu_1819_1.txt	A128DAug16_09012018.qgd	Indole	0
temp_expt_quant_CWu_1819_1.txt	A128DAug16_09012018.qgd	.alfa.-Copaene	4053
temp_expt_quant_CWu_1819_1.txt	A128DAug16_09012018.qgd	Petasitene	0
temp_expt_quant_CWu_1819_1.txt	A128DAug16_09012018.qgd	trans-.alpha.-Bergamotene	0
temp_expt_quant_CWu_1819_1.txt	A128DAug16_09012018.qgd	Caryophyllene	28373
temp_expt_quant_CWu_1819_1.txt	A128DAug16_09012018.qgd	(1S,5S,6R)-6-Methyl-2-methylene-6-(4-methylpent-3-en-1-yl)bicyclo[3.1.1]heptane	3300
temp_expt_quant_CWu_1819_1.txt	A128DAug16_09012018.qgd	.alpha.-Farnesene	42292
temp_expt_quant_CWu_1819_1.txt	A128DAug16_09012018.qgd	3,5,9-Undecatrien-2-one, 6,10-dimethyl-	0
temp_expt_quant_CWu_1819_1.txt	A128DAug16_09012018.qgd	trans-Geranylgeraniol	1208
temp_expt_quant_CWu_1819_1.txt	A128DWarmAug10_08292018.qgd	2-Hexenal, (E)-	0
temp_expt_quant_CWu_1819_1.txt	A128DWarmAug10_08292018.qgd	Butanal, 3-methyl-, oxime	0
temp_expt_quant_CWu_1819_1.txt	A128DWarmAug10_08292018.qgd	(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene	735
temp_expt_quant_CWu_1819_1.txt	A128DWarmAug10_08292018.qgd	.beta.-Myrcene	28158
temp_expt_quant_CWu_1819_1.txt	A128DWarmAug10_08292018.qgd	trans-.beta.-Ocimene	38273
temp_expt_quant_CWu_1819_1.txt	A128DWarmAug10_08292018.qgd	.beta.-Ocimene	0
temp_expt_quant_CWu_1819_1.txt	A128DWarmAug10_08292018.qgd	.gamma.-Terpinene	0
temp_expt_quant_CWu_1819_1.txt	A128DWarmAug10_08292018.qgd	Benzoic acid, methyl ester	5794
temp_expt_quant_CWu_1819_1.txt	A128DWarmAug10_08292018.qgd	Linalool	20009
temp_expt_quant_CWu_1819_1.txt	A128DWarmAug10_08292018.qgd	(E)-4,8-Dimethylnona-1,3,7-triene	2562
temp_expt_quant_CWu_1819_1.txt	A128DWarmAug10_08292018.qgd	Benzonitrile, 2-methyl-	2081
temp_expt_quant_CWu_1819_1.txt	A128DWarmAug10_08292018.qgd	.alpha.-Campholenal	0
temp_expt_quant_CWu_1819_1.txt	A128DWarmAug10_08292018.qgd	Decanal	104774
temp_expt_quant_CWu_1819_1.txt	A128DWarmAug10_08292018.qgd	Caprolactam	0
temp_expt_quant_CWu_1819_1.txt	A128DWarmAug10_08292018.qgd	Nonanoic acid	0
temp_expt_quant_CWu_1819_1.txt	A128DWarmAug10_08292018.qgd	Indole	0
temp_expt_quant_CWu_1819_1.txt	A128DWarmAug10_08292018.qgd	.alfa.-Copaene	9762
temp_expt_quant_CWu_1819_1.txt	A128DWarmAug10_08292018.qgd	Petasitene	0
temp_expt_quant_CWu_1819_1.txt	A128DWarmAug10_08292018.qgd	trans-.alpha.-Bergamotene	0
temp_expt_quant_CWu_1819_1.txt	A128DWarmAug10_08292018.qgd	Caryophyllene	84961
temp_expt_quant_CWu_1819_1.txt	A128DWarmAug10_08292018.qgd	(1S,5S,6R)-6-Methyl-2-methylene-6-(4-methylpent-3-en-1-yl)bicyclo[3.1.1]heptane	15425
temp_expt_quant_CWu_1819_1.txt	A128DWarmAug10_08292018.qgd	.alpha.-Farnesene	237383
temp_expt_quant_CWu_1819_1.txt	A128DWarmAug10_08292018.qgd	3,5,9-Undecatrien-2-one, 6,10-dimethyl-	0
temp_expt_quant_CWu_1819_1.txt	A128DWarmAug10_08292018.qgd	trans-Geranylgeraniol	0
temp_expt_quant_CWu_1819_1.txt	A128NAug10_08292018.qgd	2-Hexenal, (E)-	0
temp_expt_quant_CWu_1819_1.txt	A128NAug10_08292018.qgd	Butanal, 3-methyl-, oxime	0
temp_expt_quant_CWu_1819_1.txt	A128NAug10_08292018.qgd	(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene	9773
temp_expt_quant_CWu_1819_1.txt	A128NAug10_08292018.qgd	.beta.-Myrcene	46031
temp_expt_quant_CWu_1819_1.txt	A128NAug10_08292018.qgd	trans-.beta.-Ocimene	85664
temp_expt_quant_CWu_1819_1.txt	A128NAug10_08292018.qgd	.beta.-Ocimene	217398
temp_expt_quant_CWu_1819_1.txt	A128NAug10_08292018.qgd	.gamma.-Terpinene	10979
temp_expt_quant_CWu_1819_1.txt	A128NAug10_08292018.qgd	Benzoic acid, methyl ester	4625
temp_expt_quant_CWu_1819_1.txt	A128NAug10_08292018.qgd	Linalool	0
temp_expt_quant_CWu_1819_1.txt	A128NAug10_08292018.qgd	(E)-4,8-Dimethylnona-1,3,7-triene	0
temp_expt_quant_CWu_1819_1.txt	A128NAug10_08292018.qgd	Benzonitrile, 2-methyl-	1872
temp_expt_quant_CWu_1819_1.txt	A128NAug10_08292018.qgd	.alpha.-Campholenal	0
temp_expt_quant_CWu_1819_1.txt	A128NAug10_08292018.qgd	Decanal	323466
temp_expt_quant_CWu_1819_1.txt	A128NAug10_08292018.qgd	Caprolactam	0
temp_expt_quant_CWu_1819_1.txt	A128NAug10_08292018.qgd	Nonanoic acid	0
temp_expt_quant_CWu_1819_1.txt	A128NAug10_08292018.qgd	Indole	0
temp_expt_quant_CWu_1819_1.txt	A128NAug10_08292018.qgd	.alfa.-Copaene	4589
temp_expt_quant_CWu_1819_1.txt	A128NAug10_08292018.qgd	Petasitene	0
temp_expt_quant_CWu_1819_1.txt	A128NAug10_08292018.qgd	trans-.alpha.-Bergamotene	0
temp_expt_quant_CWu_1819_1.txt	A128NAug10_08292018.qgd	Caryophyllene	16083
temp_expt_quant_CWu_1819_1.txt	A128NAug10_08292018.qgd	(1S,5S,6R)-6-Methyl-2-methylene-6-(4-methylpent-3-en-1-yl)bicyclo[3.1.1]heptane	16311
temp_expt_quant_CWu_1819_1.txt	A128NAug10_08292018.qgd	.alpha.-Farnesene	272122
temp_expt_quant_CWu_1819_1.txt	A128NAug10_08292018.qgd	3,5,9-Undecatrien-2-one, 6,10-dimethyl-	0
temp_expt_quant_CWu_1819_1.txt	A128NAug10_08292018.qgd	trans-Geranylgeraniol	0
temp_expt_quant_CWu_1819_1.txt	A128NAug15_09012018.qgd	2-Hexenal, (E)-	0
temp_expt_quant_CWu_1819_1.txt	A128NAug15_09012018.qgd	Butanal, 3-methyl-, oxime	0
temp_expt_quant_CWu_1819_1.txt	A128NAug15_09012018.qgd	(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene	1299908
temp_expt_quant_CWu_1819_1.txt	A128NAug15_09012018.qgd	.beta.-Myrcene	13887
temp_expt_quant_CWu_1819_1.txt	A128NAug15_09012018.qgd	trans-.beta.-Ocimene	14521
temp_expt_quant_CWu_1819_1.txt	A128NAug15_09012018.qgd	.beta.-Ocimene	0
temp_expt_quant_CWu_1819_1.txt	A128NAug15_09012018.qgd	.gamma.-Terpinene	793
temp_expt_quant_CWu_1819_1.txt	A128NAug15_09012018.qgd	Benzoic acid, methyl ester	6319
temp_expt_quant_CWu_1819_1.txt	A128NAug15_09012018.qgd	Linalool	0
temp_expt_quant_CWu_1819_1.txt	A128NAug15_09012018.qgd	(E)-4,8-Dimethylnona-1,3,7-triene	4220
temp_expt_quant_CWu_1819_1.txt	A128NAug15_09012018.qgd	Benzonitrile, 2-methyl-	5039
temp_expt_quant_CWu_1819_1.txt	A128NAug15_09012018.qgd	.alpha.-Campholenal	0
temp_expt_quant_CWu_1819_1.txt	A128NAug15_09012018.qgd	Decanal	102422
temp_expt_quant_CWu_1819_1.txt	A128NAug15_09012018.qgd	Caprolactam	0
temp_expt_quant_CWu_1819_1.txt	A128NAug15_09012018.qgd	Nonanoic acid	0
temp_expt_quant_CWu_1819_1.txt	A128NAug15_09012018.qgd	Indole	0
temp_expt_quant_CWu_1819_1.txt	A128NAug15_09012018.qgd	.alfa.-Copaene	0
temp_expt_quant_CWu_1819_1.txt	A128NAug15_09012018.qgd	Petasitene	0
temp_expt_quant_CWu_1819_1.txt	A128NAug15_09012018.qgd	trans-.alpha.-Bergamotene	0
temp_expt_quant_CWu_1819_1.txt	A128NAug15_09012018.qgd	Caryophyllene	16447
temp_expt_quant_CWu_1819_1.txt	A128NAug15_09012018.qgd	(1S,5S,6R)-6-Methyl-2-methylene-6-(4-methylpent-3-en-1-yl)bicyclo[3.1.1]heptane	0
temp_expt_quant_CWu_1819_1.txt	A128NAug15_09012018.qgd	.alpha.-Farnesene	27901
temp_expt_quant_CWu_1819_1.txt	A128NAug15_09012018.qgd	3,5,9-Undecatrien-2-one, 6,10-dimethyl-	0
temp_expt_quant_CWu_1819_1.txt	A128NAug15_09012018.qgd	trans-Geranylgeraniol	0
temp_expt_quant_CWu_1819_1.txt	A54_night_190724_862019_18.qgd	2-Hexenal, (E)-	9730
temp_expt_quant_CWu_1819_1.txt	A54_night_190724_862019_18.qgd	Butanal, 3-methyl-, oxime	0
temp_expt_quant_CWu_1819_1.txt	A54_night_190724_862019_18.qgd	(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene	927419
temp_expt_quant_CWu_1819_1.txt	A54_night_190724_862019_18.qgd	.beta.-Myrcene	79136
temp_expt_quant_CWu_1819_1.txt	A54_night_190724_862019_18.qgd	trans-.beta.-Ocimene	56690
temp_expt_quant_CWu_1819_1.txt	A54_night_190724_862019_18.qgd	.beta.-Ocimene	617108
temp_expt_quant_CWu_1819_1.txt	A54_night_190724_862019_18.qgd	.gamma.-Terpinene	0
temp_expt_quant_CWu_1819_1.txt	A54_night_190724_862019_18.qgd	Benzoic acid, methyl ester	0
temp_expt_quant_CWu_1819_1.txt	A54_night_190724_862019_18.qgd	Linalool	0
temp_expt_quant_CWu_1819_1.txt	A54_night_190724_862019_18.qgd	(E)-4,8-Dimethylnona-1,3,7-triene	10643
temp_expt_quant_CWu_1819_1.txt	A54_night_190724_862019_18.qgd	Benzonitrile, 2-methyl-	0
temp_expt_quant_CWu_1819_1.txt	A54_night_190724_862019_18.qgd	.alpha.-Campholenal	0
temp_expt_quant_CWu_1819_1.txt	A54_night_190724_862019_18.qgd	Decanal	0
temp_expt_quant_CWu_1819_1.txt	A54_night_190724_862019_18.qgd	Caprolactam	0
temp_expt_quant_CWu_1819_1.txt	A54_night_190724_862019_18.qgd	Nonanoic acid	58801
temp_expt_quant_CWu_1819_1.txt	A54_night_190724_862019_18.qgd	Indole	11375
temp_expt_quant_CWu_1819_1.txt	A54_night_190724_862019_18.qgd	.alfa.-Copaene	1405
temp_expt_quant_CWu_1819_1.txt	A54_night_190724_862019_18.qgd	Petasitene	2538
temp_expt_quant_CWu_1819_1.txt	A54_night_190724_862019_18.qgd	trans-.alpha.-Bergamotene	0
temp_expt_quant_CWu_1819_1.txt	A54_night_190724_862019_18.qgd	Caryophyllene	29079
temp_expt_quant_CWu_1819_1.txt	A54_night_190724_862019_18.qgd	(1S,5S,6R)-6-Methyl-2-methylene-6-(4-methylpent-3-en-1-yl)bicyclo[3.1.1]heptane	0
temp_expt_quant_CWu_1819_1.txt	A54_night_190724_862019_18.qgd	.alpha.-Farnesene	32443
temp_expt_quant_CWu_1819_1.txt	A54_night_190724_862019_18.qgd	3,5,9-Undecatrien-2-one, 6,10-dimethyl-	22138
temp_expt_quant_CWu_1819_1.txt	A54_night_190724_862019_18.qgd	trans-Geranylgeraniol	0
temp_expt_quant_CWu_1819_1.txt	A76_day_190729_872019_02.qgd	2-Hexenal, (E)-	0
temp_expt_quant_CWu_1819_1.txt	A76_day_190729_872019_02.qgd	Butanal, 3-methyl-, oxime	0
temp_expt_quant_CWu_1819_1.txt	A76_day_190729_872019_02.qgd	(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene	4996
temp_expt_quant_CWu_1819_1.txt	A76_day_190729_872019_02.qgd	.beta.-Myrcene	71201
temp_expt_quant_CWu_1819_1.txt	A76_day_190729_872019_02.qgd	trans-.beta.-Ocimene	17614
temp_expt_quant_CWu_1819_1.txt	A76_day_190729_872019_02.qgd	.beta.-Ocimene	143182
temp_expt_quant_CWu_1819_1.txt	A76_day_190729_872019_02.qgd	.gamma.-Terpinene	0
temp_expt_quant_CWu_1819_1.txt	A76_day_190729_872019_02.qgd	Benzoic acid, methyl ester	10873
temp_expt_quant_CWu_1819_1.txt	A76_day_190729_872019_02.qgd	Linalool	0
temp_expt_quant_CWu_1819_1.txt	A76_day_190729_872019_02.qgd	(E)-4,8-Dimethylnona-1,3,7-triene	0
temp_expt_quant_CWu_1819_1.txt	A76_day_190729_872019_02.qgd	Benzonitrile, 2-methyl-	6285
temp_expt_quant_CWu_1819_1.txt	A76_day_190729_872019_02.qgd	.alpha.-Campholenal	0
temp_expt_quant_CWu_1819_1.txt	A76_day_190729_872019_02.qgd	Decanal	0
temp_expt_quant_CWu_1819_1.txt	A76_day_190729_872019_02.qgd	Caprolactam	0
temp_expt_quant_CWu_1819_1.txt	A76_day_190729_872019_02.qgd	Nonanoic acid	406514
temp_expt_quant_CWu_1819_1.txt	A76_day_190729_872019_02.qgd	Indole	4659
temp_expt_quant_CWu_1819_1.txt	A76_day_190729_872019_02.qgd	.alfa.-Copaene	3126
temp_expt_quant_CWu_1819_1.txt	A76_day_190729_872019_02.qgd	Petasitene	99124
temp_expt_quant_CWu_1819_1.txt	A76_day_190729_872019_02.qgd	trans-.alpha.-Bergamotene	0
temp_expt_quant_CWu_1819_1.txt	A76_day_190729_872019_02.qgd	Caryophyllene	20307
temp_expt_quant_CWu_1819_1.txt	A76_day_190729_872019_02.qgd	(1S,5S,6R)-6-Methyl-2-methylene-6-(4-methylpent-3-en-1-yl)bicyclo[3.1.1]heptane	0
temp_expt_quant_CWu_1819_1.txt	A76_day_190729_872019_02.qgd	.alpha.-Farnesene	0
temp_expt_quant_CWu_1819_1.txt	A76_day_190729_872019_02.qgd	3,5,9-Undecatrien-2-one, 6,10-dimethyl-	0
temp_expt_quant_CWu_1819_1.txt	A76_day_190729_872019_02.qgd	trans-Geranylgeraniol	0
temp_expt_quant_CWu_1819_1.txt	A76_leaf_190725_882019_06.qgd	2-Hexenal, (E)-	0
temp_expt_quant_CWu_1819_1.txt	A76_leaf_190725_882019_06.qgd	Butanal, 3-methyl-, oxime	0
temp_expt_quant_CWu_1819_1.txt	A76_leaf_190725_882019_06.qgd	(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene	5997
temp_expt_quant_CWu_1819_1.txt	A76_leaf_190725_882019_06.qgd	.beta.-Myrcene	0
temp_expt_quant_CWu_1819_1.txt	A76_leaf_190725_882019_06.qgd	trans-.beta.-Ocimene	167492
temp_expt_quant_CWu_1819_1.txt	A76_leaf_190725_882019_06.qgd	.beta.-Ocimene	0
temp_expt_quant_CWu_1819_1.txt	A76_leaf_190725_882019_06.qgd	.gamma.-Terpinene	0
temp_expt_quant_CWu_1819_1.txt	A76_leaf_190725_882019_06.qgd	Benzoic acid, methyl ester	24312
temp_expt_quant_CWu_1819_1.txt	A76_leaf_190725_882019_06.qgd	Linalool	0
temp_expt_quant_CWu_1819_1.txt	A76_leaf_190725_882019_06.qgd	(E)-4,8-Dimethylnona-1,3,7-triene	0
temp_expt_quant_CWu_1819_1.txt	A76_leaf_190725_882019_06.qgd	Benzonitrile, 2-methyl-	6214
temp_expt_quant_CWu_1819_1.txt	A76_leaf_190725_882019_06.qgd	.alpha.-Campholenal	0
temp_expt_quant_CWu_1819_1.txt	A76_leaf_190725_882019_06.qgd	Decanal	0
temp_expt_quant_CWu_1819_1.txt	A76_leaf_190725_882019_06.qgd	Caprolactam	0
temp_expt_quant_CWu_1819_1.txt	A76_leaf_190725_882019_06.qgd	Nonanoic acid	0
temp_expt_quant_CWu_1819_1.txt	A76_leaf_190725_882019_06.qgd	Indole	6119
temp_expt_quant_CWu_1819_1.txt	A76_leaf_190725_882019_06.qgd	.alfa.-Copaene	5358
temp_expt_quant_CWu_1819_1.txt	A76_leaf_190725_882019_06.qgd	Petasitene	0
temp_expt_quant_CWu_1819_1.txt	A76_leaf_190725_882019_06.qgd	trans-.alpha.-Bergamotene	0
temp_expt_quant_CWu_1819_1.txt	A76_leaf_190725_882019_06.qgd	Caryophyllene	0
temp_expt_quant_CWu_1819_1.txt	A76_leaf_190725_882019_06.qgd	(1S,5S,6R)-6-Methyl-2-methylene-6-(4-methylpent-3-en-1-yl)bicyclo[3.1.1]heptane	0
temp_expt_quant_CWu_1819_1.txt	A76_leaf_190725_882019_06.qgd	.alpha.-Farnesene	0
temp_expt_quant_CWu_1819_1.txt	A76_leaf_190725_882019_06.qgd	3,5,9-Undecatrien-2-one, 6,10-dimethyl-	77629
temp_expt_quant_CWu_1819_1.txt	A76_leaf_190725_882019_06.qgd	trans-Geranylgeraniol	23064
temp_expt_quant_CWu_1819_1.txt	A76_night_190729_872019_04.qgd	2-Hexenal, (E)-	0
temp_expt_quant_CWu_1819_1.txt	A76_night_190729_872019_04.qgd	Butanal, 3-methyl-, oxime	0
temp_expt_quant_CWu_1819_1.txt	A76_night_190729_872019_04.qgd	(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene	873777
temp_expt_quant_CWu_1819_1.txt	A76_night_190729_872019_04.qgd	.beta.-Myrcene	318453
temp_expt_quant_CWu_1819_1.txt	A76_night_190729_872019_04.qgd	trans-.beta.-Ocimene	523500
temp_expt_quant_CWu_1819_1.txt	A76_night_190729_872019_04.qgd	.beta.-Ocimene	4119881
temp_expt_quant_CWu_1819_1.txt	A76_night_190729_872019_04.qgd	.gamma.-Terpinene	18216
temp_expt_quant_CWu_1819_1.txt	A76_night_190729_872019_04.qgd	Benzoic acid, methyl ester	6872
temp_expt_quant_CWu_1819_1.txt	A76_night_190729_872019_04.qgd	Linalool	55622
temp_expt_quant_CWu_1819_1.txt	A76_night_190729_872019_04.qgd	(E)-4,8-Dimethylnona-1,3,7-triene	8578
temp_expt_quant_CWu_1819_1.txt	A76_night_190729_872019_04.qgd	Benzonitrile, 2-methyl-	3855
temp_expt_quant_CWu_1819_1.txt	A76_night_190729_872019_04.qgd	.alpha.-Campholenal	0
temp_expt_quant_CWu_1819_1.txt	A76_night_190729_872019_04.qgd	Decanal	0
temp_expt_quant_CWu_1819_1.txt	A76_night_190729_872019_04.qgd	Caprolactam	0
temp_expt_quant_CWu_1819_1.txt	A76_night_190729_872019_04.qgd	Nonanoic acid	149046
temp_expt_quant_CWu_1819_1.txt	A76_night_190729_872019_04.qgd	Indole	7753
temp_expt_quant_CWu_1819_1.txt	A76_night_190729_872019_04.qgd	.alfa.-Copaene	6699
